year,month,day,Białystok,Bydgoszcz,Gdańsk,Jelenia Góra,Kalisz,Katowice,Kościerzyna,Kraków,Kędzierzyn-Koźle,Legionowo,Lublin,Olsztyn,Piastów,Przemyśl,Płock,Radom,Siedlce,Szczecin,Warszawa,Wrocław,Zgierz,Zielona Góra,Złoty Potok,Łódź,Żyrardów
2015,1,25,14.708333333333334,52.425714285714285,26.543983333333333,,42.279829166666666,47.220875,69.13649130434783,48.583333333333336,33.97847083333333,35.170833333333334,23.037808333333334,34.269221458333334,46.96666666666667,25.705345833333336,35.772923875,49.56647387500001,22.621856041666664,18.033450833333333,31.391964291666667,26.010626666666667,43.125,37.47280833333333,32.1814125,39.600833333333334,51.25830975
2015,1,26,32.5,19.797727272727272,9.4177375,29.009566666666668,27.9807375,43.76525,48.8834380952381,73.63888888888889,32.64139166666667,61.229166666666664,35.987275000000004,40.04350370833333,61.041666666666664,35.44690416666666,34.248399041666666,71.07489570833333,31.931131166666663,11.557351250000002,41.51466395833334,28.073722916666668,33.82608695652174,27.223566666666667,24.893775,28.966521739130435,59.99525191666667
2015,1,27,35.458333333333336,27.1030303030303,28.240704166666664,8.61645375,24.561741666666666,42.48275,36.18435909090909,74.58333333333333,32.24680416666667,41.80833333333333,37.396433333333334,45.95574908333333,43.775,29.161195833333334,40.20569795833333,52.81944058333334,33.706406791666666,10.370268055555556,34.8884913125,17.253533333333333,34.875,16.01132375,24.959587499999998,31.709999999999997,41.46486241666667
2015,1,28,25.208333333333332,18.221739130434784,8.4038375,9.601096666666667,13.72649125,35.535875,25.079462222222222,42.5,29.51056956521739,24.120833333333334,19.97299166666667,23.261778208333336,26.483333333333334,20.316570833333333,21.489001208333335,32.30147420833333,21.918894666666663,11.824911875,21.808261416666667,16.859432916666666,21.958333333333332,12.55964090909091,13.9820625,17.7975,26.436372291666668
2015,1,29,21.666666666666668,16.681081081081082,11.150767916666666,12.587662916666666,15.90603375,23.620086956521735,22.481806666666667,39.11904761904762,16.719765,27.995833333333334,26.476483333333334,24.517154625,31.575,12.13486125,26.892810208333334,41.10390520833334,27.276493666666667,9.017158043478261,25.678263187499997,16.601235,20.166666666666668,17.64794736842105,19.42695,18.105416666666667,32.259021833333335
2015,1,30,23.833333333333332,37.31111111111111,22.72428181818182,10.853624583333334,33.6418125,37.5665,34.031733333333335,34.42857142857143,29.326716666666666,30.304166666666664,25.56514782608696,33.99334720833333,35.012499999999996,21.45631416666667,30.621584,51.01331566666667,18.65826554166667,21.72289659574468,25.233218374999996,21.782605208333333,23.041666666666668,20.6904625,19.1505375,22.609166666666667,44.50379883333333
2015,1,31,19.958333333333332,19.612000000000002,18.683008333333333,10.629864166666666,23.53170833333333,20.929624999999998,39.695175,28.75,19.341558333333335,33.420833333333334,28.477241666666668,24.778234541666667,37.458333333333336,15.89858375,26.58207883333333,43.405257750000004,22.796603708333333,18.382774583333333,28.7110530625,19.183962291666667,27.75,17.269436666666667,18.839025,19.676521739130436,34.2058405
2015,2,1,23.875,24.814285714285713,11.180591249999999,23.5380775,38.122025,35.0015,32.449758333333335,65.08127291666666,34.8661375,45.59166666666667,40.338,23.510756166666667,43.01666666666667,42.24005833333333,35.00580625,67.61315654166667,30.98987775,24.9216725,33.44928610416667,26.042189583333336,35.5,22.000470833333335,41.3951625,25.800833333333333,41.66666675
2015,2,2,45.5,29.169047619047618,14.121863750000001,33.37282391304348,45.77164583333334,90.93275,31.96490833333333,129.80763333333334,90.98289583333333,87.24166666666667,83.3276,37.80435275,79.77083333333333,55.442620833333336,45.22109291666666,126.87456886956522,65.55810729166667,17.588848541666668,70.4961308125,34.70134166666667,61.5,21.794150000000002,75.62647083333333,52.50217391304348,84.76970591666667
2015,2,3,65.0,22.654054054054054,16.049255416666668,28.06911695652174,29.422745833333334,35.607125,34.638708333333334,60.84950625,36.053495833333336,75.50833333333334,64.75793333333333,45.333494,69.92916666666666,34.33649583333334,38.375297249999996,75.429987,62.24981966666667,15.67961125,56.582088229166665,28.09962708333333,39.333333333333336,20.8769125,44.672625000000004,40.40333333333333,70.037986875
2015,2,4,70.45833333333333,43.55789473684211,27.991411666666668,17.151773913043478,41.33583333333333,61.87204347826087,43.72215833333333,80.73374583333333,58.72077391304348,94.99583333333334,83.86579166666667,40.808292458333334,79.5125,44.38840833333333,30.650715,130.81295958333334,87.45317266666666,17.867085416666665,62.43543827083334,30.61051458333333,50.458333333333336,20.908795833333333,29.790225000000003,45.498695652173915,91.12654345833333
2015,2,5,46.125,77.2325,46.6868125,33.97248291666667,77.94118333333334,72.15837499999999,111.151225,52.1545625,100.65029565217391,76.99545454545455,121.62921818181817,48.35972458333333,76.76666666666667,42.72725416666666,45.25507916666667,109.88230341666667,67.26189520833333,32.123940833333336,52.173695708333334,52.0422085106383,35.708333333333336,40.872591666666665,46.0195875,49.0525,71.61087395833333
2015,2,6,32.083333333333336,41.7,22.714691666666667,31.8577875,42.95054583333334,36.64025,82.85087916666667,31.60463125,34.58125833333333,85.9076923076923,36.804833333333335,37.932314999999996,60.8375,31.923375000000004,34.25810945833333,65.27781770833333,46.39545704166667,52.05703125,34.82359605263158,44.106991666666666,49.54545454545455,49.77684166666666,24.3277875,41.31125,58.25023766666666
2015,2,7,29.125,20.72820512820513,4.722009166666667,29.018686666666667,42.36891666666667,41.699,23.52657272727273,40.8147625,47.153494736842106,47.15833333333333,38.08663333333333,23.715648625,50.32916666666667,24.525279166666667,31.160508333333336,53.74192370833333,33.23379425,18.34441,39.99679166666667,38.649970833333334,35.291666666666664,34.4622,33.743362499999996,37.077083333333334,40.117521583333335
2015,2,8,6.708333333333333,12.65609756097561,6.14429875,6.147425833333333,13.351221666666667,19.504625,21.542983333333336,16.207748541666668,,10.875,13.531125000000001,4.901777583333334,20.033333333333335,14.684744166666666,6.879781958333333,20.197524875,6.195592666666666,8.617480625,8.469708333333333,10.752147083333334,19.833333333333332,13.275477500000001,9.6472125,8.340909090909092,14.743589833333333
2015,2,9,10.846153846153847,20.14888888888889,11.723823333333334,7.468457916666666,17.09551956521739,27.733999999999998,31.476674583333335,36.00984583333334,21.228918181818184,25.329166666666666,24.37301666666667,9.379363166666666,32.637499999999996,17.52040583333333,21.299649416666668,36.51576554166667,19.103077250000002,11.204875416666667,24.827145194444444,12.664958333333333,28.916666666666668,13.7128625,11.941875000000001,16.609583333333333,32.75759754166667
2015,2,10,34.77777777777778,18.14390243902439,9.736330833333334,6.574160833333333,19.40717,36.390875,23.447864166666665,45.67844791666667,28.03871304347826,36.93333333333333,38.76861666666667,25.631026375,43.92916666666667,37.78930416666667,25.596478666666666,57.786283833333336,31.259941916666666,12.988344166666666,32.468932531914895,15.026995833333332,30.208333333333332,15.775346666666666,17.863885714285715,19.383478260869566,36.02207983333333
2015,2,11,18.875,17.18536585365854,10.66221375,17.469907083333332,23.306300000000004,39.49334782608695,30.90142333333333,55.4587875,39.64369166666667,34.00833333333333,40.79813333333333,19.170192166666666,43.49583333333334,38.91597083333333,23.451758260869564,40.225118583333334,23.706084875,13.105207083333333,25.27283459574468,24.926631666666665,33.291666666666664,13.900485000000002,16.507379166666666,21.525000000000002,43.975546208333334
2015,2,12,30.434782608695652,44.802499999999995,16.78013125,55.16245416666667,39.46200833333334,42.269,45.47982916666666,60.96092291666667,37.99602608695652,51.862500000000004,50.584183333333335,36.709760304347824,53.0625,51.951625,47.168017875000004,37.78296591666667,31.295685791666667,35.17587625,35.429027874999996,37.75957291666666,37.0,42.133300000000006,38.5345125,35.93217391304348,82.74572679166667
2015,2,13,50.375,94.34285714285714,35.35395833333333,97.24855416666666,50.7307125,64.78399999999999,66.225,118.67170625,31.165765217391304,73.42916666666666,74.022225,59.197710625000006,70.875,52.6673875,61.738395625,61.81122320833333,53.568047,56.41435416666667,53.496687604166674,51.711423913043475,42.666666666666664,46.28438260869565,46.747037500000005,42.00958333333333,93.26923112499999
2015,2,14,48.166666666666664,106.92105263157895,55.98260833333333,68.72465416666667,55.343525,100.33054166666666,105.85195833333334,109.03263541666666,60.38222916666666,118.17083333333333,100.48810833333334,74.66323979166667,80.0625,63.7602125,68.14237041666667,83.66436245833334,65.53427808333333,65.17381666666667,61.82711883333334,47.606289583333336,58.291666666666664,62.46973333333333,58.33179166666667,61.660869565217396,117.070275875
2015,2,15,36.833333333333336,83.36571428571429,30.206833333333336,74.88071666666667,96.97090833333334,169.18662500000002,76.84166666666667,112.63570833333334,150.35132608695653,70.03750000000001,78.12234166666667,48.28544887499999,66.5,53.62810416666667,52.712626625000006,86.36383941666666,34.838293875,68.41997500000001,50.775623625,71.16540833333333,67.34782608695652,63.383126086956516,50.28424583333333,60.2225,106.43399854166667
2015,2,16,9.875,18.36,10.569920833333333,58.650862499999995,34.5576125,29.525937499999998,21.713858333333334,27.170927083333336,41.332766666666664,20.943478260869565,22.191491666666668,13.538043166666666,21.204166666666666,20.180675,12.982735833333335,20.255786958333335,9.952663541666666,33.358245833333335,11.526059291666668,44.652674999999995,12.208333333333334,51.48927916666667,17.386665416666666,16.576249999999998,24.82787275
2015,2,17,13.625,39.02666666666667,17.368975416666668,53.948837499999996,32.42122916666667,46.95364583333333,33.045833333333334,37.800789583333334,50.28816666666666,22.84583333333333,24.09365,17.32492720833333,26.1375,45.28477958333334,20.454849125,18.095234458333334,11.771626041666666,46.32077555555556,13.2190879375,50.27342391304347,17.291666666666668,49.599060869565214,16.68094625,17.15695652173913,27.243589833333335
2015,2,18,51.291666666666664,68.60208333333334,20.08518125,82.33524166666666,65.50004583333333,69.9389375,57.91227916666667,92.82604375,57.428326086956524,68.575,46.812733333333334,49.485028666666665,66.93333333333334,40.06752916666667,51.45999187499999,47.71665245833333,41.94336766666667,38.54125416666667,51.667335187499994,59.79747708333333,52.333333333333336,56.20424583333334,45.91524999999999,52.227916666666665,58.39268775
2015,2,19,40.0,30.835714285714282,10.630722916666667,67.12010833333333,62.657579166666665,61.1324375,23.873686666666668,81.25510625,83.16310416666667,54.35833333333333,36.76375,34.612958666666664,50.725,37.716879166666665,39.754166833333336,41.715656958333334,34.611916416666666,28.666643958333335,41.72375578723404,76.79234375,48.833333333333336,47.04153333333333,58.102516666666666,48.93695652173913,52.434602636363635
2015,2,20,64.8695652173913,52.46041666666667,20.2122375,61.26519583333334,70.30133333333333,44.7485,,99.10574791666666,43.91682608695652,92.5125,64.211525,57.78461545833333,82.95416666666667,34.6642875,64.43301733333332,60.59257458333334,60.212423,38.89609791666667,62.56431410416667,69.85422708333333,56.125,46.02869999999999,41.81431666666666,63.20041666666666,77.427588125
2015,2,21,51.75,46.37446808510638,30.43755833333333,34.43121,47.17220833333334,66.23754166666667,,87.73434791666666,77.080825,73.175,52.26038333333333,62.04856891666666,66.81666666666666,36.47835416666667,57.25706983333333,51.88365852173913,49.294676583333334,19.743583541666666,53.975660229166664,50.30014375,40.666666666666664,34.63476956521739,36.695904166666665,46.4725,57.71604958333333
2015,2,22,64.5,31.767441860465116,10.07469,42.41271666666667,78.74587916666667,72.1761875,,74.35584583333333,,75.20833333333333,63.730850000000004,35.294618125,82.92173913043479,62.30914583333333,40.56012558333334,68.25889466666666,64.037009875,18.090643958333334,60.51139570833333,67.83736458333333,64.58333333333333,20.593592083333334,38.8723125,69.52583333333332,91.00189962500001
2015,2,23,50.166666666666664,54.54827586206897,25.279480833333334,32.42933958333334,59.11658333333333,55.603437500000005,,72.799175,,68.47916666666667,100.299125,47.67505054166667,76.24166666666666,72.5323125,59.000077375,65.986673125,62.098901375,22.930747291666666,53.292192229166666,50.92972708333334,49.25,38.37489565217391,59.126133333333335,50.51625000000001,98.842592875
2015,2,24,64.58333333333333,42.80833333333333,17.201974166666666,29.037084583333336,44.9143075,36.056000000000004,,44.90810833333333,,58.375,48.29584166666667,91.92582275,46.895833333333336,44.15424166666667,44.38114779166667,51.96492991666667,52.225668541666664,21.00436145833333,36.3083924375,44.55675208333333,63.291666666666664,23.837416666666666,28.711246250000002,28.84166666666667,75.569800875
2015,2,25,50.416666666666664,105.53829787234044,40.57851375,40.63198875,61.303895833333335,44.81975,74.69852727272728,39.12670416666666,,61.87083333333334,57.20681666666667,34.0433336,62.23333333333333,41.002583333333334,56.300600624999994,55.897621125,68.572501375,33.95553625,44.888705208333334,40.30241489361702,82.33333333333333,29.579558333333335,42.48849583333333,57.95869565217391,87.42283979166666
2015,2,26,32.08695652173913,67.28604651162792,14.920729166666668,52.11459583333333,72.28805416666667,39.9605,80.2799,53.86120625,,42.87916666666666,40.547525,44.23170991666667,47.20416666666667,35.9283,38.91907679166667,40.03576679166667,40.112490666666666,54.157870833333334,36.7400075,48.16669166666667,38.833333333333336,33.954525,17.803725,39.73791666666667,52.83119683333334
2015,2,27,34.833333333333336,55.99722222222223,25.867891666666665,56.44049416666667,54.75552083333333,54.035937499999996,51.9078625,63.226875,55.439854545454544,66.87083333333334,65.37418333333333,54.80948729166667,54.59583333333333,37.99298625,36.70026216666667,57.59207675,40.799566,57.07412291666666,43.02610454166666,69.46861249999999,36.208333333333336,64.09901666666667,28.671704166666668,46.40083333333334,65.90693283333333
2015,2,28,54.291666666666664,42.78333333333333,36.90543541666667,28.642492083333334,50.58396666666667,83.74006250000001,75.68017083333334,82.91719166666667,64.9357875,115.67916666666667,53.79904347826086,66.69856966666667,88.875,42.79257916666666,55.66942791666667,68.40940516666667,50.851517875000006,32.48042208333333,68.36908885416666,35.673989166666665,59.833333333333336,25.4304625,46.74365,58.34739130434782,81.540836
2015,3,1,49.125,29.5625,17.06313666666667,31.033107083333334,60.640449999999994,46.597437500000005,31.435937499999998,49.98325,59.5002375,69.29583333333333,53.07794166666667,41.86342333333334,64.75,34.23864625,45.01717566666667,55.49949670833333,41.39926754166667,19.3178125,50.926683,31.78301666666667,38.291666666666664,29.93144782608696,28.053386250000003,45.40208333333334,62.060779
2015,3,2,21.083333333333332,12.063636363636363,9.348387916666667,9.410287916666666,18.619615,15.329374999999999,24.497370833333335,29.485433333333333,17.259785652173914,23.4875,23.17749166666667,24.607989958333334,25.90416666666667,15.971846666666666,19.590628125,22.57022747826087,20.060216875,10.638878125,19.814542166666666,15.59848875,16.083333333333332,17.670625,12.086877916666666,13.97,20.560303916666665
2015,3,3,15.875,16.386486486486486,8.833588333333333,9.616641249999999,18.464237916666665,25.062456521739133,22.089583333333334,33.995614583333335,18.850372083333333,21.929166666666664,18.543291666666665,13.555606500000001,28.224999999999998,18.004959583333335,18.668145,24.546072260869565,19.869583291666668,12.36012875,22.82162389583333,18.56549083333333,27.90909090909091,14.51870347826087,16.084298333333333,20.31083333333333,31.398385708333333
2015,3,4,16.541666666666668,15.875555555555556,13.719790000000001,7.891798181818182,13.879238333333333,24.485,30.841595833333333,41.146925,18.925855833333333,28.479166666666668,22.750225,18.527282625,31.491666666666664,25.412774583333334,20.022738625,26.183954791666668,21.70046029166667,14.47268425531915,24.792353854166667,15.32781304347826,28.25,13.595880416666667,14.8908325,18.747083333333332,27.475071208333333
2015,3,5,20.333333333333332,29.65416666666667,8.80147125,13.0200775,25.91326666666667,55.026312499999996,29.24318181818182,52.03707708333334,35.7313,54.75416666666666,28.255391666666668,22.045928583333335,51.50416666666667,29.5742625,24.120505625000003,40.21055308333333,38.11083754166666,18.464519375,33.89175297916667,21.64996875,34.125,24.195791304347825,19.97807625,22.967000000000002,57.965337291666664
2015,3,6,16.91304347826087,39.12708333333333,13.383624583333335,13.912827083333333,39.94492708333333,45.354125,38.760416666666664,53.19495833333334,35.621204166666665,64.79583333333333,44.26145833333334,33.36261841666667,44.34583333333333,34.618229166666666,35.92343425,44.784127250000004,34.10753166666667,20.560229347826088,39.00025133333333,30.291187500000003,39.583333333333336,26.66252916666667,29.129607500000002,32.21875,43.58974370833334
2015,3,7,40.541666666666664,23.589583333333334,8.91851125,27.758386666666667,39.352560000000004,76.5936875,28.589675,78.16517916666668,60.11414166666666,52.18333333333334,63.96091666666666,32.26754883333333,51.73333333333333,50.766579166666666,35.831185875,49.119797750000004,50.41464908333333,28.95522708333333,41.692120833333334,37.59246041666667,33.291666666666664,30.638665217391303,39.02708208333333,35.73913043478261,50.997151124999995
2015,3,8,35.125,23.064444444444447,12.04379625,36.93917916666667,32.51755,52.215520833333336,25.974999999999998,92.13982708333333,32.0273125,51.59583333333333,42.692074999999996,32.902868625,45.62083333333334,39.951314583333335,34.743626875,35.75350304166667,37.435676916666665,19.122027291666665,42.11260810416667,32.817935416666664,29.583333333333332,24.8474875,34.06706666666667,34.333333333333336,50.90811979166667
2015,3,9,35.916666666666664,36.8304347826087,18.75144125,35.57003625,43.190987916666664,31.1646875,37.306104166666664,91.32911666666666,28.146741666666667,76.03750000000001,51.04020833333333,26.9262165,64.97083333333333,42.52463791666667,34.82616495833333,54.649841333333335,54.04065945833333,26.863031250000002,33.48765177083333,37.44926875,54.708333333333336,23.633678260869566,24.272554166666666,34.666666666666664,60.99833833333333
2015,3,10,77.79166666666667,56.63478260869565,19.975175,43.853307916666665,123.57544166666666,73.42308333333334,61.96479166666666,98.80257708333333,72.48109130434783,144.97083333333333,113.72104999999999,37.90328370833333,135.20416666666668,86.57077500000001,65.13701758333333,94.64676658333333,87.34594125000001,37.71141458333333,72.6570765,64.08274680851063,106.5,35.40825833333333,44.48887916666666,78.69565217391305,108.03062720833333
2015,3,11,56.291666666666664,19.27659574468085,13.553426666666667,12.859471249999999,27.651392083333334,62.910125,29.11745833333333,90.19798958333332,35.93271,80.44166666666666,103.48719166666666,17.815198625,81.72916666666667,89.16170833333332,23.795209,54.60128958333333,58.460976499999994,15.00755159090909,50.248279520833336,23.792377083333335,42.041666666666664,20.9869875,27.902844583333334,32.875,53.65028516666666
2015,3,12,13.304347826086957,13.490909090909092,6.714419583333334,17.3119875,32.5600625,22.835562499999998,30.768749999999997,21.395497916666667,24.763316666666668,18.5125,21.25068333333333,15.663943958333334,21.695833333333336,26.772329166666665,14.657771083333335,19.289607208333333,18.316713583333335,10.669000769230768,14.909019166666667,24.323547916666666,16.458333333333332,20.496925,13.765772499999999,15.041666666666666,21.373456833333336
2015,3,13,15.476190476190476,18.204444444444444,13.958860416666667,23.029041666666668,25.019133333333333,18.307624999999998,38.55652173913043,22.787654166666666,22.138904347826088,20.016666666666666,24.368908333333334,16.39896931818182,22.03333333333333,25.922341666666668,15.531702458333333,21.547263375,25.302641458333337,15.14665159090909,17.313529708333334,27.483560416666666,14.416666666666666,24.32551739130435,8.08712,13.545454545454545,27.101139708333335
